,id,LWR_route,RWR_route,TE_route,RB_route,Flex_route
6465,2021102406-2021,left_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6466,2021102406-2062,left_deep,right_deep,middle_deep,other,middle_shallow
6467,2021102406-2143,left_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6468,2021102406-2165,middle_shallow,middle_deep,middle_deep,right_shallow,middle_shallow
6469,2021102406-2304,middle_deep,left_deep,left_shallow,right_shallow,middle_deep
6470,2021102406-2326,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
6471,2021102406-2359,middle_shallow,middle_shallow,middle_deep,other,middle_deep
6472,2021102406-2383,middle_deep,middle_deep,other,left_shallow,middle_deep
6473,2021102406-2412,middle_deep,middle_deep,middle_shallow,middle_shallow,left_shallow
6474,2021102406-2434,middle_deep,middle_deep,right_shallow,other,right_deep
6475,2021102406-2494,middle_shallow,middle_shallow,middle_deep,middle_shallow,middle_shallow
6476,2021102406-2537,middle_deep,left_deep,other,other,other
6477,2021102406-2609,right_shallow,left_shallow,right_shallow,middle_shallow,middle_deep
6478,2021102406-2679,middle_deep,middle_deep,middle_shallow,other,middle_shallow
6479,2021102406-2724,middle_deep,middle_shallow,middle_shallow,right_shallow,middle_shallow
6480,2021102406-2790,right_deep,middle_deep,middle_deep,right_shallow,right_shallow
6481,2021102406-2814,right_shallow,left_deep,middle_deep,middle_deep,left_shallow
6482,2021102406-2931,middle_shallow,middle_shallow,right_shallow,left_shallow,middle_shallow
6483,2021102406-2981,middle_deep,left_shallow,left_shallow,right_shallow,right_shallow
6484,2021102406-3025,middle_deep,middle_shallow,middle_deep,left_shallow,middle_shallow
6485,2021102406-3075,right_shallow,left_shallow,right_shallow,middle_shallow,left_shallow
6486,2021102406-3108,left_deep,middle_shallow,middle_deep,right_shallow,left_deep
6487,2021102406-3187,middle_shallow,middle_deep,right_shallow,middle_shallow,middle_shallow
6488,2021102406-3246,left_shallow,middle_shallow,middle_deep,left_shallow,middle_deep
6489,2021102406-3268,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
6490,2021102406-3316,middle_shallow,right_shallow,middle_shallow,right_shallow,right_shallow
6491,2021102406-3350,right_shallow,right_deep,left_shallow,left_shallow,right_shallow
6492,2021102406-3383,middle_deep,left_shallow,middle_deep,middle_deep,right_deep
6493,2021102406-3407,right_shallow,middle_shallow,middle_shallow,other,right_shallow
6494,2021102406-3462,left_deep,left_shallow,left_shallow,right_shallow,right_shallow
6495,2021102406-3507,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
6496,2021102406-3553,middle_shallow,middle_deep,middle_deep,middle_shallow,right_shallow
6497,2021102406-3577,middle_deep,middle_deep,middle_shallow,right_shallow,middle_shallow
6498,2021102406-3659,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6499,2021102406-3688,middle_deep,left_shallow,left_shallow,right_shallow,right_deep
6500,2021102406-3792,right_shallow,middle_deep,right_shallow,right_shallow,right_shallow
6501,2021102406-3939,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_deep
6502,2021102406-4060,middle_shallow,right_shallow,middle_shallow,other,middle_shallow
6503,2021102406-4180,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
6504,2021102406-4226,middle_deep,middle_deep,left_deep,left_shallow,middle_deep
6505,2021102406-4255,middle_deep,middle_deep,left_shallow,middle_shallow,right_shallow
6506,2021102407-61,middle_shallow,middle_shallow,middle_shallow,right_shallow,left_shallow
6507,2021102407-136,middle_shallow,left_deep,middle_deep,left_shallow,other
6508,2021102407-319,left_shallow,middle_shallow,other,other,middle_shallow
6509,2021102407-385,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
6510,2021102407-427,middle_deep,left_shallow,middle_shallow,middle_shallow,middle_deep
6511,2021102407-462,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
6512,2021102407-510,right_deep,middle_deep,middle_shallow,right_shallow,right_shallow
6513,2021102407-545,middle_deep,middle_shallow,middle_deep,left_shallow,middle_shallow
6514,2021102407-569,left_deep,left_shallow,left_shallow,middle_shallow,middle_deep
6515,2021102407-617,middle_shallow,right_shallow,middle_shallow,middle_deep,middle_deep
6516,2021102407-641,right_shallow,middle_deep,middle_shallow,right_shallow,middle_deep
6517,2021102407-728,right_shallow,middle_deep,middle_deep,middle_shallow,middle_deep
6518,2021102407-801,middle_shallow,right_shallow,other,other,middle_shallow
6519,2021102407-825,right_shallow,middle_deep,middle_shallow,left_shallow,right_deep
6520,2021102407-868,left_deep,right_deep,middle_deep,middle_shallow,middle_deep
6521,2021102407-979,left_shallow,middle_shallow,other,middle_shallow,middle_deep
6522,2021102407-1003,middle_deep,middle_deep,right_deep,middle_shallow,middle_shallow
6523,2021102407-1177,right_deep,middle_deep,right_shallow,middle_shallow,left_shallow
6524,2021102407-1266,middle_deep,middle_deep,left_shallow,right_shallow,right_shallow
6525,2021102407-1304,middle_deep,right_shallow,right_deep,right_shallow,right_shallow
6526,2021102407-1349,left_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
6527,2021102407-1448,middle_shallow,middle_shallow,right_shallow,other,middle_deep
6528,2021102407-1489,middle_deep,left_deep,other,left_shallow,middle_shallow
6529,2021102407-1644,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6530,2021102407-1706,left_deep,middle_shallow,left_deep,left_shallow,left_shallow
6531,2021102407-1730,left_deep,middle_deep,left_deep,middle_shallow,middle_deep
6532,2021102407-1771,middle_shallow,middle_deep,right_shallow,right_shallow,middle_deep
6533,2021102407-1795,left_shallow,middle_shallow,left_deep,middle_shallow,right_deep
6534,2021102407-1967,middle_deep,left_deep,middle_deep,middle_shallow,right_shallow
6535,2021102407-1991,left_deep,middle_deep,middle_deep,middle_deep,middle_shallow
6536,2021102407-2169,left_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
6537,2021102407-2227,right_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
6538,2021102407-2288,middle_shallow,right_shallow,middle_shallow,left_shallow,middle_shallow
6539,2021102407-2339,right_deep,left_deep,middle_deep,middle_shallow,left_deep
6540,2021102407-2406,left_shallow,middle_shallow,left_shallow,left_shallow,middle_deep
6541,2021102407-2482,right_shallow,middle_deep,right_shallow,left_shallow,right_deep
6542,2021102407-2570,left_shallow,right_shallow,middle_deep,middle_shallow,middle_shallow
6543,2021102407-2592,right_shallow,right_shallow,middle_deep,right_shallow,middle_deep
6544,2021102407-2614,right_shallow,left_deep,middle_deep,middle_shallow,middle_deep
6545,2021102407-2869,middle_deep,middle_deep,other,left_shallow,middle_deep
6546,2021102407-2890,right_shallow,middle_deep,right_deep,middle_shallow,middle_deep
6547,2021102407-2935,left_shallow,right_shallow,middle_deep,left_shallow,left_deep
6548,2021102407-3074,right_deep,middle_deep,other,other,left_deep
6549,2021102407-3161,middle_shallow,right_shallow,middle_shallow,left_shallow,left_shallow
6550,2021102407-3279,left_deep,middle_deep,middle_deep,right_deep,right_shallow
6551,2021102407-3301,middle_deep,left_shallow,middle_deep,middle_shallow,right_deep
6552,2021102407-3325,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6553,2021102407-3354,right_shallow,middle_deep,middle_deep,middle_shallow,left_deep
6554,2021102407-3376,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6555,2021102407-3421,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6556,2021102407-3443,middle_deep,left_shallow,middle_deep,middle_shallow,right_deep
6557,2021102407-3467,middle_deep,middle_shallow,middle_shallow,left_shallow,middle_shallow
6558,2021102407-3491,middle_deep,middle_deep,middle_deep,right_shallow,middle_deep
6559,2021102407-3513,middle_deep,middle_shallow,middle_deep,right_shallow,right_deep
6560,2021102407-3535,right_shallow,left_deep,middle_deep,other,middle_deep
6561,2021102407-3558,right_shallow,right_shallow,right_shallow,middle_shallow,middle_shallow
6562,2021102407-3719,middle_deep,right_deep,middle_deep,middle_shallow,left_shallow
6563,2021102407-3760,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6564,2021102407-3784,right_shallow,middle_deep,middle_deep,right_shallow,middle_deep
6565,2021102407-3806,left_shallow,right_shallow,right_shallow,middle_deep,middle_deep
6566,2021102407-3830,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
6567,2021102407-3852,right_shallow,middle_deep,middle_deep,right_shallow,left_deep
6568,2021102407-3881,middle_deep,right_deep,right_shallow,middle_shallow,right_deep
6569,2021102407-3900,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6570,2021102408-85,middle_deep,middle_deep,middle_shallow,other,other
6571,2021102408-131,middle_shallow,middle_deep,middle_deep,middle_deep,middle_shallow
6572,2021102408-199,left_shallow,right_shallow,middle_shallow,middle_shallow,right_shallow
6573,2021102408-223,middle_shallow,middle_deep,right_shallow,middle_shallow,right_shallow
6574,2021102408-353,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
6575,2021102408-439,right_shallow,middle_deep,other,right_shallow,other
6576,2021102408-484,middle_shallow,middle_deep,middle_deep,middle_deep,right_shallow
6577,2021102408-679,middle_deep,middle_deep,right_shallow,middle_shallow,other
6578,2021102408-761,middle_shallow,right_deep,middle_shallow,middle_shallow,middle_deep
6579,2021102408-785,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_deep
6580,2021102408-922,right_shallow,middle_deep,left_shallow,middle_shallow,middle_deep
6581,2021102408-967,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6582,2021102408-1083,right_shallow,middle_deep,right_shallow,left_shallow,middle_deep
6583,2021102408-1129,right_deep,left_shallow,middle_shallow,right_shallow,left_shallow
6584,2021102408-1385,middle_deep,right_deep,other,middle_shallow,middle_deep
6585,2021102408-1414,right_deep,left_deep,other,right_shallow,right_shallow
6586,2021102408-1521,left_deep,right_shallow,middle_shallow,middle_shallow,right_deep
6587,2021102408-1616,middle_shallow,middle_shallow,other,other,other
6588,2021102408-1693,left_deep,middle_shallow,left_shallow,middle_shallow,middle_deep
6589,2021102408-1749,middle_deep,left_deep,middle_shallow,middle_shallow,middle_shallow
6590,2021102408-2039,middle_deep,middle_deep,middle_shallow,right_shallow,left_shallow
6591,2021102408-2172,right_shallow,middle_deep,other,other,right_shallow
6592,2021102408-2215,middle_deep,right_shallow,middle_shallow,middle_shallow,middle_deep
6593,2021102408-2260,middle_deep,other,other,middle_shallow,left_deep
6594,2021102408-2293,left_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
6595,2021102408-2317,middle_deep,middle_deep,middle_shallow,middle_shallow,right_shallow
6596,2021102408-2406,middle_deep,middle_deep,other,middle_shallow,left_shallow
6597,2021102408-2451,middle_deep,middle_deep,middle_shallow,left_shallow,left_deep
6598,2021102408-2576,left_shallow,middle_shallow,left_shallow,right_shallow,right_shallow
6599,2021102408-2621,middle_deep,left_shallow,middle_shallow,right_shallow,left_shallow
6600,2021102408-2781,middle_shallow,middle_deep,middle_deep,middle_shallow,middle_deep
6601,2021102408-2831,middle_deep,middle_shallow,right_shallow,left_shallow,middle_deep
6602,2021102408-2855,left_shallow,middle_shallow,middle_shallow,middle_shallow,left_shallow
6603,2021102408-2929,left_shallow,middle_deep,middle_deep,middle_shallow,right_shallow
6604,2021102408-3037,middle_shallow,middle_shallow,right_shallow,other,middle_deep
6605,2021102408-3101,left_shallow,left_shallow,other,other,left_shallow
6606,2021102408-3313,left_shallow,middle_shallow,left_shallow,right_shallow,middle_shallow
6607,2021102408-3585,middle_shallow,middle_shallow,middle_shallow,middle_shallow,left_shallow
6608,2021102408-3614,left_shallow,right_deep,middle_shallow,middle_shallow,middle_deep
6609,2021102408-3626,right_shallow,middle_shallow,middle_shallow,middle_shallow,left_shallow
6610,2021102408-3668,left_deep,middle_shallow,middle_deep,middle_shallow,left_shallow
6611,2021102408-3698,middle_deep,middle_deep,other,left_shallow,other
6612,2021102408-3720,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
6613,2021102408-3744,middle_shallow,right_shallow,middle_shallow,middle_shallow,left_shallow
6614,2021102408-3766,middle_shallow,right_deep,other,other,left_shallow
6615,2021102409-75,middle_deep,middle_deep,other,other,other
6616,2021102409-104,middle_deep,middle_deep,middle_shallow,middle_shallow,left_shallow
6617,2021102409-158,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
6618,2021102409-288,middle_deep,right_deep,other,other,right_deep
6619,2021102409-330,middle_deep,left_shallow,left_shallow,middle_deep,left_shallow
6620,2021102409-403,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6621,2021102409-498,middle_shallow,middle_shallow,other,other,middle_shallow
6622,2021102409-520,middle_shallow,right_shallow,right_shallow,middle_deep,right_shallow
6623,2021102409-551,middle_deep,middle_shallow,right_shallow,right_shallow,middle_deep
6624,2021102409-604,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
6625,2021102409-628,right_shallow,middle_deep,middle_deep,left_shallow,right_shallow
6626,2021102409-671,right_deep,left_shallow,left_shallow,left_shallow,right_shallow
6627,2021102409-769,middle_deep,middle_deep,other,right_shallow,left_shallow
6628,2021102409-814,left_shallow,right_deep,middle_deep,middle_shallow,left_shallow
6629,2021102409-843,left_deep,middle_shallow,right_shallow,middle_shallow,middle_deep
6630,2021102409-909,middle_shallow,right_shallow,right_deep,middle_shallow,middle_shallow
6631,2021102409-931,middle_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
6632,2021102409-1035,middle_shallow,middle_shallow,middle_deep,left_shallow,middle_shallow
6633,2021102409-1064,middle_shallow,middle_shallow,right_shallow,other,left_shallow
6634,2021102409-1154,middle_deep,middle_shallow,middle_shallow,left_shallow,left_shallow
6635,2021102409-1176,middle_shallow,right_shallow,left_shallow,other,right_deep
6636,2021102409-1198,middle_deep,middle_shallow,middle_deep,left_shallow,middle_deep
6637,2021102409-1266,right_shallow,right_deep,right_shallow,left_shallow,other
6638,2021102409-1314,left_shallow,left_shallow,middle_shallow,other,right_shallow
6639,2021102409-1365,middle_deep,middle_shallow,middle_deep,middle_shallow,left_shallow
6640,2021102409-1409,middle_shallow,middle_deep,middle_deep,right_shallow,left_shallow
6641,2021102409-1451,middle_shallow,right_deep,right_shallow,middle_shallow,middle_shallow
6642,2021102409-1496,right_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
6643,2021102409-1559,middle_shallow,middle_shallow,middle_deep,other,left_shallow
6644,2021102409-1625,right_shallow,middle_deep,other,other,right_shallow
6645,2021102409-1757,left_deep,middle_deep,middle_deep,left_shallow,right_shallow
6646,2021102409-1781,middle_deep,left_deep,middle_shallow,middle_shallow,middle_deep
6647,2021102409-1882,left_shallow,right_shallow,left_shallow,other,middle_shallow
6648,2021102409-1932,right_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
6649,2021102409-1954,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
6650,2021102409-1997,right_shallow,middle_deep,left_deep,other,right_shallow
6651,2021102409-2016,middle_deep,middle_deep,middle_shallow,left_shallow,middle_deep
6652,2021102409-2038,middle_deep,middle_deep,middle_deep,middle_shallow,left_shallow
6653,2021102409-2199,left_deep,middle_deep,right_deep,middle_shallow,right_deep
6654,2021102409-2261,middle_deep,middle_shallow,right_deep,right_shallow,left_shallow
6655,2021102409-2283,middle_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
6656,2021102409-2305,middle_deep,middle_deep,right_shallow,right_shallow,left_shallow
6657,2021102409-2423,middle_shallow,right_shallow,middle_shallow,right_shallow,middle_shallow
6658,2021102409-2515,middle_deep,middle_shallow,middle_deep,other,left_shallow
6659,2021102409-2627,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
6660,2021102409-2656,right_deep,left_deep,middle_shallow,left_shallow,other
6661,2021102409-2741,right_shallow,middle_deep,right_shallow,other,left_deep
6662,2021102409-2771,right_shallow,middle_shallow,right_shallow,middle_shallow,right_shallow
6663,2021102409-2804,left_shallow,left_shallow,middle_deep,right_shallow,middle_shallow
6664,2021102409-2851,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6665,2021102409-3205,middle_deep,middle_deep,middle_shallow,other,right_shallow
6666,2021102409-3269,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
6667,2021102409-3413,middle_shallow,middle_shallow,middle_deep,right_shallow,middle_shallow
6668,2021102409-3507,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_shallow
6669,2021102409-3701,middle_deep,middle_deep,other,right_shallow,middle_shallow
6670,2021102409-3725,middle_deep,middle_deep,middle_shallow,middle_shallow,left_deep
6671,2021102409-3766,right_shallow,right_deep,middle_shallow,left_shallow,right_shallow
6672,2021102409-3863,middle_shallow,middle_shallow,middle_shallow,right_shallow,middle_deep
6673,2021102409-3908,middle_shallow,middle_deep,left_shallow,right_shallow,right_deep
6674,2021102409-3930,middle_shallow,middle_shallow,middle_deep,middle_shallow,right_shallow
6675,2021102409-3956,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6676,2021102409-3997,middle_deep,middle_deep,left_shallow,other,middle_deep
6677,2021102410-62,middle_deep,left_shallow,right_shallow,right_shallow,right_shallow
6678,2021102410-141,left_shallow,left_shallow,middle_shallow,right_shallow,right_shallow
6679,2021102410-371,right_shallow,middle_deep,left_shallow,left_shallow,middle_shallow
6680,2021102410-397,middle_deep,left_shallow,middle_shallow,right_shallow,middle_deep
6681,2021102410-477,left_shallow,middle_shallow,middle_shallow,left_shallow,left_shallow
6682,2021102410-503,middle_deep,middle_deep,right_shallow,middle_shallow,left_deep
6683,2021102410-679,middle_deep,left_deep,other,left_shallow,other
6684,2021102410-754,middle_shallow,middle_shallow,other,middle_shallow,middle_shallow
6685,2021102410-810,middle_deep,middle_deep,other,other,other
6686,2021102410-969,middle_deep,right_shallow,left_shallow,left_shallow,right_shallow
6687,2021102410-995,right_deep,middle_deep,other,right_shallow,left_shallow
6688,2021102410-1038,middle_deep,left_deep,middle_deep,left_shallow,right_shallow
6689,2021102410-1127,middle_deep,middle_shallow,right_deep,other,right_deep
6690,2021102410-1177,left_deep,middle_shallow,middle_deep,left_shallow,middle_deep
6691,2021102410-1345,middle_deep,middle_shallow,middle_shallow,right_shallow,left_shallow
6692,2021102410-1437,middle_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
6693,2021102410-1524,middle_deep,middle_shallow,middle_shallow,left_shallow,middle_deep
6694,2021102410-1635,middle_deep,middle_deep,other,other,left_shallow
6695,2021102410-1752,middle_deep,middle_deep,middle_deep,left_shallow,right_shallow
6696,2021102410-2126,middle_shallow,middle_shallow,middle_shallow,left_shallow,middle_shallow
6697,2021102410-2368,right_shallow,middle_deep,other,left_shallow,right_shallow
6698,2021102410-2461,left_shallow,middle_deep,other,left_shallow,middle_shallow
6699,2021102410-2485,middle_deep,left_shallow,other,right_shallow,left_shallow
6700,2021102410-2532,right_shallow,middle_deep,middle_shallow,right_shallow,left_shallow
6701,2021102410-2561,middle_deep,middle_deep,right_shallow,middle_shallow,right_shallow
6702,2021102410-2596,right_shallow,right_deep,middle_deep,middle_shallow,middle_deep
6703,2021102410-2633,left_shallow,middle_deep,middle_shallow,right_shallow,left_deep
6704,2021102410-2719,middle_deep,middle_deep,other,middle_shallow,left_shallow
6705,2021102410-2754,right_shallow,middle_shallow,other,left_shallow,middle_deep
6706,2021102410-2811,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6707,2021102410-3041,right_shallow,left_deep,other,right_shallow,other
6708,2021102410-3080,right_shallow,middle_shallow,middle_deep,left_shallow,middle_shallow
6709,2021102410-3108,middle_deep,left_shallow,left_shallow,right_shallow,right_shallow
6710,2021102410-3137,middle_shallow,middle_shallow,other,other,left_shallow
6711,2021102410-3226,right_deep,left_deep,left_shallow,right_shallow,right_shallow
6712,2021102410-3287,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
6713,2021102410-3374,right_shallow,middle_deep,middle_deep,other,right_shallow
6714,2021102410-3434,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
6715,2021102410-3520,right_shallow,middle_shallow,left_shallow,middle_shallow,right_shallow
6716,2021102410-3548,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
6717,2021102410-3600,right_shallow,right_shallow,middle_shallow,left_shallow,right_shallow
6718,2021102410-3621,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6719,2021102410-3692,middle_shallow,middle_deep,other,right_shallow,other
6720,2021102410-3714,middle_deep,middle_shallow,other,other,right_shallow
6721,2021102410-3781,right_deep,middle_deep,left_shallow,middle_shallow,right_shallow
6722,2021102410-3805,middle_deep,middle_deep,left_shallow,right_shallow,middle_shallow
6723,2021102410-3833,middle_deep,middle_shallow,middle_deep,left_shallow,left_shallow
6724,2021102410-3882,middle_deep,middle_deep,middle_shallow,middle_shallow,left_shallow
6725,2021102410-4063,middle_deep,middle_deep,middle_deep,other,middle_deep
6726,2021102500-253,middle_deep,middle_deep,right_deep,other,middle_shallow
6727,2021102500-326,middle_shallow,right_deep,other,right_shallow,middle_deep
6728,2021102500-598,left_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
6729,2021102500-694,right_shallow,left_shallow,left_shallow,other,right_deep
6730,2021102500-786,middle_deep,middle_deep,right_shallow,middle_shallow,right_deep
6731,2021102500-833,right_shallow,middle_deep,other,right_shallow,other
6732,2021102500-933,middle_deep,right_deep,right_shallow,other,middle_deep
6733,2021102500-1024,right_shallow,middle_shallow,middle_shallow,left_shallow,middle_shallow
6734,2021102500-1264,middle_shallow,right_shallow,middle_shallow,other,middle_shallow
6735,2021102500-1347,left_shallow,middle_deep,other,right_shallow,right_shallow
6736,2021102500-1478,other,left_deep,left_shallow,right_shallow,right_shallow
6737,2021102500-1562,middle_shallow,middle_deep,middle_deep,middle_shallow,left_shallow
6738,2021102500-1597,middle_deep,middle_deep,other,middle_shallow,left_deep
6739,2021102500-1701,middle_shallow,right_shallow,left_shallow,other,middle_shallow
6740,2021102500-1751,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6741,2021102500-1792,left_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
6742,2021102500-1816,middle_deep,right_deep,right_shallow,left_shallow,right_shallow
6743,2021102500-1855,left_deep,right_deep,right_shallow,left_shallow,middle_deep
6744,2021102500-1879,middle_deep,middle_deep,right_shallow,left_shallow,right_shallow
6745,2021102500-1900,left_deep,right_shallow,middle_deep,middle_shallow,middle_deep
6746,2021102500-1924,middle_deep,middle_deep,middle_deep,right_shallow,right_shallow
6747,2021102500-1953,middle_shallow,middle_deep,middle_deep,right_shallow,middle_shallow
6748,2021102500-2047,left_shallow,right_shallow,right_shallow,middle_shallow,left_shallow
6749,2021102500-2214,left_shallow,right_shallow,middle_deep,right_shallow,middle_deep
6750,2021102500-2243,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
6751,2021102500-2293,middle_deep,right_deep,other,middle_shallow,right_shallow
6752,2021102500-2348,middle_deep,middle_deep,middle_shallow,other,left_shallow
6753,2021102500-2455,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
6754,2021102500-2603,left_shallow,right_deep,right_shallow,middle_shallow,right_deep
6755,2021102500-2625,middle_deep,middle_deep,right_shallow,middle_shallow,right_deep
6756,2021102500-2835,middle_deep,middle_deep,middle_shallow,middle_shallow,left_deep
6757,2021102500-2934,middle_shallow,middle_deep,right_shallow,other,left_deep
6758,2021102500-3030,middle_deep,right_shallow,middle_shallow,middle_shallow,middle_deep
6759,2021102500-3099,middle_deep,middle_deep,middle_shallow,left_shallow,middle_deep
6760,2021102500-3139,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
6761,2021102500-3238,right_shallow,right_shallow,left_shallow,left_shallow,middle_deep
6762,2021102500-3260,left_shallow,middle_shallow,right_shallow,middle_shallow,right_shallow
6763,2021102500-3305,left_deep,left_deep,other,middle_shallow,middle_deep
6764,2021102500-3350,middle_shallow,middle_shallow,middle_deep,middle_shallow,right_shallow
6765,2021102500-3395,middle_deep,right_shallow,middle_shallow,middle_deep,left_shallow
6766,2021102500-3424,middle_deep,left_shallow,middle_shallow,other,left_deep
6767,2021102500-3506,right_shallow,right_deep,left_shallow,other,middle_deep
6768,2021102500-3624,middle_deep,middle_deep,left_shallow,middle_shallow,right_shallow
6769,2021102500-3660,left_deep,middle_deep,middle_shallow,left_shallow,middle_deep
6770,2021102500-3684,right_shallow,middle_shallow,right_shallow,middle_deep,right_shallow
6771,2021102500-3787,right_deep,middle_deep,middle_shallow,middle_shallow,right_shallow
6772,2021102500-3904,middle_shallow,right_deep,middle_shallow,middle_shallow,middle_deep
6773,2021102500-3926,middle_deep,middle_deep,right_shallow,other,left_shallow
6774,2021102500-3945,middle_deep,middle_deep,left_deep,right_shallow,middle_deep
6775,2021102500-3998,right_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6776,2021102800-189,middle_shallow,middle_deep,middle_deep,right_shallow,middle_deep
6777,2021102800-271,right_shallow,left_shallow,middle_deep,right_shallow,right_deep
6778,2021102800-334,middle_deep,middle_shallow,middle_shallow,middle_shallow,right_shallow
6779,2021102800-368,middle_deep,middle_deep,middle_shallow,other,left_shallow
6780,2021102800-392,left_shallow,left_shallow,middle_deep,middle_shallow,middle_deep
6781,2021102800-471,middle_deep,middle_deep,right_shallow,middle_shallow,right_deep
6782,2021102800-495,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_deep
6783,2021102800-784,middle_deep,right_deep,middle_deep,left_shallow,left_shallow
6784,2021102800-850,left_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
6785,2021102800-874,right_shallow,right_shallow,other,left_shallow,middle_deep
6786,2021102800-917,middle_shallow,middle_deep,middle_shallow,right_shallow,middle_deep
6787,2021102800-1133,middle_deep,middle_deep,left_deep,other,left_shallow
6788,2021102800-1155,left_deep,middle_deep,middle_shallow,middle_shallow,left_deep
6789,2021102800-1261,middle_shallow,middle_deep,right_shallow,left_shallow,middle_deep
6790,2021102800-1454,right_deep,middle_shallow,other,other,right_shallow
6791,2021102800-1489,right_shallow,left_shallow,left_shallow,other,middle_shallow
6792,2021102800-1511,left_shallow,middle_shallow,right_shallow,left_shallow,right_shallow
6793,2021102800-1595,middle_deep,right_shallow,middle_deep,right_shallow,middle_shallow
6794,2021102800-1651,middle_deep,middle_deep,other,right_shallow,left_shallow
6795,2021102800-1735,left_shallow,right_shallow,middle_shallow,other,middle_shallow
6796,2021102800-1860,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_shallow
6797,2021102800-1903,left_deep,middle_shallow,left_deep,middle_shallow,right_deep
6798,2021102800-1942,middle_deep,middle_deep,middle_deep,other,middle_deep
6799,2021102800-2171,left_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
6800,2021102800-2435,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6801,2021102800-2641,left_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6802,2021102800-2755,left_shallow,middle_deep,left_deep,right_deep,right_shallow
6803,2021102800-2897,middle_shallow,left_shallow,other,other,middle_shallow
6804,2021102800-2953,middle_deep,right_deep,middle_deep,middle_shallow,left_shallow
6805,2021102800-3007,right_shallow,middle_deep,other,left_shallow,middle_deep
6806,2021102800-3052,middle_deep,middle_deep,middle_shallow,right_shallow,left_shallow
6807,2021102800-3125,middle_shallow,right_shallow,middle_shallow,left_shallow,middle_shallow
6808,2021102800-3202,middle_shallow,right_shallow,middle_shallow,left_shallow,middle_deep
6809,2021102800-3279,left_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
6810,2021102800-3298,right_shallow,middle_shallow,middle_shallow,right_shallow,left_shallow
